classid,frameset,domain,links,javascript.encode,replace,blank_ratio,refresh,dispatchevent,parseInt,.dll,malware_word,id,emp,clearattributes,phishing,img,script,vbscript,document.cookie,length,jscript.encode,split,addeventlistener,.ini,firevent,fromcharcode,window.location,shell,aver_length,attachevent,eval(,escape(,embed,unescape(,document.location,open(,ips,setinterval,insertadjacentelement,document.writeln,.tmp,bad,iframe,Assignment,window.open,document.write,settimeout,objected,.exe
0.0,0.0,4.0,402.0,0.0,0.0,0.334501921,0.0,0.0,0.0,0.0,1.0,357284.0,30819.0,0.0,0.0,132.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,6.0,54.0,0.0,0.0,0.041023248,0.0,0.0,0.0,0.0,4.0,357540.0,967.0,0.0,0.0,12.0,42.0,0.0,0.0,1284.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,8.0,35.0,0.0,2.0,0.30622473,0.0,0.0,3.0,0.0,0.0,357553.0,14542.0,0.0,0.0,12.0,55.0,0.0,10.0,8395.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,0.0,1049.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,3.0,0.0,0.0,0.0
0.0,0.0,2.0,3.0,0.0,2.0,0.142060766,0.0,0.0,16.0,0.0,0.0,357910.0,6906.0,0.0,0.0,19.0,20.0,0.0,0.0,34330.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,8582.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,701.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,25.0,42.0,0.0,0.0,0.04867036,0.0,0.0,0.0,0.0,0.0,358164.0,1757.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,3.0,0.0,0.0,0.246587603,0.0,0.0,0.0,0.0,1.0,358234.0,1102.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,0.0,0.025137471,0.0,0.0,0.0,0.0,0.0,358265.0,32.0,0.0,0.0,2.0,7.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,79.0,0.0,8.0,0.171074548,0.0,0.0,0.0,0.0,5.0,358280.0,4211.0,0.0,0.0,7.0,31.0,0.0,1.0,7189.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,0.258221939,0.0,0.0,0.0,0.0,0.0,358364.0,1217.0,0.0,0.0,0.0,8.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,19.0,0.0,0.0,0.292516008,0.0,0.0,0.0,0.0,0.0,358416.0,9959.0,0.0,0.0,95.0,22.0,0.0,0.0,2486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,4.0,9.0,0.0,0.0,0.0
0.0,0.0,4.0,382.0,0.0,0.0,0.335415828,0.0,0.0,0.0,0.0,1.0,358429.0,30817.0,0.0,0.0,132.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,2.0,0.0,0.0,0.290585284,0.0,0.0,0.0,0.0,2.0,358584.0,7065.0,0.0,0.0,40.0,24.0,0.0,0.0,2539.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.016129032,0.0,0.0,0.0,0.0,3.0,358645.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.0,17.0,0.0,0.0,0.130513942,0.0,0.0,0.0,1.0,0.0,358862.0,22294.0,0.0,0.0,15.0,42.0,0.0,0.0,2085.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,3.0,42.0,0.0,0.0,0.020206045,0.0,0.0,0.0,0.0,0.0,358977.0,355.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,0.0,0.522454605,0.0,0.0,0.0,0.0,0.0,359046.0,62926.0,0.0,0.0,229.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,24.0,0.0,6.0,0.107053292,0.0,0.0,0.0,0.0,1.0,359210.0,2049.0,0.0,0.0,14.0,34.0,0.0,0.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,242.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,8.0,0.0,0.0,0.179045508,0.0,0.0,0.0,0.0,0.0,359273.0,12598.0,0.0,0.0,339.0,30.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,2.0,358.0,0.0,0.0,0.28690635,0.0,0.0,0.0,0.0,0.0,359542.0,18498.0,0.0,0.0,87.0,34.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,9.0,22.0,0.0,0.0,0.128478803,0.0,0.0,0.0,0.0,0.0,359591.0,1288.0,0.0,0.0,0.0,27.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,6.0,13.0,0.0,0.0,0.477393915,0.0,0.0,5.0,0.0,0.0,359704.0,74578.0,0.0,0.0,132.0,55.0,0.0,0.0,13589.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,4.0,4.0,0.0,0.0,0.090144451,0.0,0.0,2.0,0.0,0.0,359859.0,493.0,0.0,0.0,16.0,4.0,0.0,0.0,2549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,68.0,0.0,11.0,0.0,0.0,0.0
0.0,0.0,30.0,81.0,0.0,8.0,0.170042971,0.0,0.0,0.0,0.0,4.0,360086.0,4432.0,0.0,0.0,8.0,31.0,0.0,1.0,7165.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,5.0,0.0,0.0,0.052865214,0.0,0.0,0.0,0.0,0.0,360230.0,1179.0,0.0,0.0,0.0,5.0,0.0,0.0,4184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,30.0,36.0,0.0,0.0,0.105649047,0.0,0.0,0.0,0.0,2.0,360581.0,3026.0,0.0,0.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,4.0,0.0,0.0,0.213604694,0.0,0.0,0.0,0.0,0.0,360723.0,1165.0,0.0,0.0,7.0,12.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,25.0,32.0,0.0,0.0,0.069292149,0.0,0.0,1.0,0.0,0.0,360799.0,4038.0,0.0,0.0,11.0,51.0,0.0,0.0,930.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,186.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,19.0,1.0,1.0,0.0,0.0,2.0
0.0,0.0,7.0,31.0,0.0,0.0,0.045284505,0.0,0.0,0.0,0.0,0.0,360837.0,230.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,14.0,25.0,0.0,0.0,0.042210821,0.0,0.0,0.0,0.0,2.0,361054.0,1086.0,0.0,0.0,14.0,28.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.156963696,0.0,0.0,0.0,0.0,0.0,361128.0,1189.0,0.0,0.0,9.0,9.0,0.0,0.0,4669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.0,25.0,0.0,2.0,0.548749033,0.0,0.0,1.0,0.0,0.0,361254.0,178074.0,0.0,0.0,198.0,259.0,0.0,0.0,3698.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,0.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,79.0,0.0,8.0,0.169105081,0.0,0.0,0.0,0.0,5.0,361611.0,4057.0,0.0,0.0,7.0,31.0,0.0,1.0,7165.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,33.0,33.0,0.0,0.0,0.189751493,0.0,0.0,0.0,0.0,2.0,361781.0,1970.0,0.0,0.0,25.0,19.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
32.0,0.0,12.0,12.0,0.0,1.0,0.262700899,0.0,0.0,0.0,0.0,0.0,361963.0,16852.0,0.0,0.0,188.0,42.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.115857314,0.0,0.0,0.0,0.0,0.0,362021.0,773.0,0.0,0.0,5.0,8.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,81.0,0.0,8.0,0.173282415,0.0,0.0,0.0,0.0,4.0,362611.0,4719.0,0.0,0.0,8.0,31.0,0.0,1.0,7197.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,14.0,30.0,0.0,1.0,0.053445877,0.0,0.0,0.0,0.0,0.0,362620.0,2843.0,0.0,0.0,178.0,26.0,0.0,0.0,6923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,9.0,0.0,0.0,0.0
1.0,0.0,6.0,52.0,0.0,0.0,0.162408027,0.0,0.0,0.0,0.0,5.0,362641.0,2428.0,0.0,0.0,2.0,36.0,0.0,0.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,6.0,0.0,0.0,0.0
0.0,0.0,3.0,41.0,0.0,0.0,0.034500042,0.0,0.0,0.0,0.0,0.0,362777.0,413.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,15.0,60.0,0.0,0.0,0.188146266,0.0,0.0,0.0,0.0,0.0,362818.0,20288.0,0.0,0.0,91.0,82.0,0.0,0.0,3826.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,382.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,57.0,1.0,3.0,0.0,0.0,0.0
1.0,0.0,436.0,565.0,0.0,0.0,0.084418445,0.0,0.0,0.0,0.0,4.0,363080.0,11689.0,0.0,0.0,190.0,27.0,0.0,0.0,10207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,287.0,0.0,24.0,0.0,0.0,0.0
0.0,0.0,20.0,91.0,0.0,0.0,0.073584096,0.0,0.0,0.0,0.0,0.0,363336.0,1029.0,0.0,0.0,40.0,22.0,0.0,0.0,3355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,15.0,0.0,0.0,0.0
0.0,0.0,13.0,21.0,0.0,0.0,0.031244484,0.0,0.0,0.0,0.0,0.0,363365.0,885.0,0.0,0.0,0.0,34.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,81.0,0.0,8.0,0.171668362,0.0,0.0,0.0,0.0,4.0,364154.0,4725.0,0.0,0.0,8.0,31.0,0.0,1.0,7189.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,17.0,26.0,0.0,0.0,0.241017806,0.0,0.0,0.0,0.0,0.0,364290.0,4575.0,0.0,0.0,26.0,46.0,0.0,0.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,343.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.019245427,0.0,0.0,0.0,0.0,0.0,364437.0,101.0,0.0,0.0,2.0,3.0,0.0,2.0,4759.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4759.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,695.0,742.0,0.0,0.0,0.03940692,0.0,0.0,0.0,0.0,0.0,364453.0,4388.0,0.0,0.0,54.0,67.0,0.0,0.0,4943.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,90.0,307.0,0.0,0.0,0.198575716,0.0,0.0,0.0,0.0,0.0,364580.0,26267.0,0.0,0.0,34.0,193.0,0.0,0.0,8596.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,2.0,19.0,0.0,14.0,0.339330946,0.0,0.0,41.0,0.0,0.0,364930.0,19425.0,0.0,0.0,49.0,68.0,0.0,0.0,29994.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,9998.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,257.0,5.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.154324477,0.0,0.0,0.0,0.0,0.0,365035.0,819.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,21.0,23.0,0.0,0.0,0.039201858,0.0,0.0,1.0,0.0,5.0,365123.0,945.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,7.0,8.0,0.0,0.0,0.110570041,0.0,0.0,10.0,0.0,0.0,365497.0,15372.0,0.0,0.0,276.0,55.0,0.0,0.0,11304.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,942.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,215.0,1.0,7.0,0.0,0.0,0.0
1.0,0.0,6.0,11.0,0.0,0.0,0.53885966,0.0,0.0,0.0,0.0,0.0,365525.0,12598.0,0.0,0.0,53.0,50.0,0.0,0.0,2293.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,764.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,6.0,0.0,0.0,0.0
0.0,0.0,5.0,335.0,0.0,0.0,0.30406132,0.0,0.0,0.0,0.0,0.0,365542.0,35345.0,0.0,0.0,195.0,129.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.192300708,0.0,0.0,0.0,0.0,0.0,365729.0,1059.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,81.0,0.0,8.0,0.168505555,0.0,0.0,0.0,0.0,4.0,365904.0,4429.0,0.0,0.0,8.0,31.0,0.0,1.0,7197.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,0.0,0.258246937,1.0,0.0,0.0,0.0,0.0,365960.0,822.0,0.0,0.0,3.0,2.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,33.0,103.0,0.0,0.0,0.044844517,0.0,0.0,0.0,0.0,3.0,366262.0,548.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,30.0,81.0,0.0,8.0,0.16892335,0.0,0.0,0.0,0.0,4.0,366403.0,4379.0,0.0,0.0,8.0,31.0,0.0,1.0,7165.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,367.0,1565.0,0.0,0.0,0.048554805,0.0,0.0,0.0,0.0,0.0,366413.0,8779.0,0.0,0.0,78.0,35.0,0.0,0.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1188.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,6.0,0.0,0.0,0.0
1.0,0.0,6.0,51.0,0.0,0.0,0.143085177,0.0,0.0,0.0,0.0,3.0,366576.0,3227.0,0.0,0.0,2.0,36.0,0.0,0.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,6.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.243066457,0.0,0.0,0.0,0.0,0.0,366664.0,929.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,17.0,17.0,0.0,0.0,0.183966431,0.0,0.0,0.0,0.0,4.0,367350.0,4165.0,0.0,0.0,17.0,37.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,34.0,75.0,0.0,0.0,0.086689571,0.0,0.0,0.0,0.0,0.0,367496.0,5097.0,0.0,0.0,48.0,14.0,0.0,0.0,3110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,4.0,10.0,0.0,0.0,0.0
2.0,0.0,16.0,30.0,0.0,0.0,0.143369,0.0,0.0,0.0,0.0,0.0,367682.0,2921.0,0.0,0.0,58.0,14.0,0.0,0.0,4633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,12.0,0.0,0.0,0.0
0.0,0.0,9.0,580.0,0.0,0.0,0.426307928,0.0,0.0,0.0,0.0,0.0,367820.0,45094.0,0.0,0.0,262.0,58.0,0.0,1.0,219.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,219.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,224.0,0.0,14.0,0.023761258,1.0,0.0,1.0,0.0,0.0,367875.0,7701.0,0.0,0.0,980.0,28.0,0.0,1.0,33650.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,16825.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,474.0,0.0,0.0,0.0,0.0,3.0
